A0A1L8EV45	Ab_contig_4475	2.44e-61	ARP3B_XENLA	reviewed	Actin-related protein 3-B	actr3-b XELAEV_18044311mg	Xenopus laevis (African clawed frog)	418	Arp2/3 complex-mediated actin nucleation [GO:0034314]
Q0MQB1	Ab_contig_625	1.01e-33	NDUA8_PANTR	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (NADH-ubiquinone oxidoreductase 19 kDa subunit)	NDUFA8	Pan troglodytes (Chimpanzee)	172	mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]
Q0VC91	Ab_contig_3220	5.64e-39	SOCS4_BOVIN	reviewed	Suppressor of cytokine signaling 4 (SOCS-4)	SOCS4	Bos taurus (Bovine)	440	intracellular signal transduction [GO:0035556]; negative regulation of epidermal growth factor-activated receptor activity [GO:0007175]; phosphatidylinositol phosphorylation [GO:0046854]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein ubiquitination [GO:0016567]; regulation of growth [GO:0040008]
Q10583	Ab_contig_3527	1.33e-41	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	3.05e-46	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	3.33e-46	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	4.67e-45	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	5.48e-38	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	7.36e-40	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	8.15e-86	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10583	Ab_contig_3527	9.95e-37	HCY1_MEGCR	reviewed	Hemocyanin 1 (Keyhole limpet hemocyanin A) (KLH-A)	KLH1	Megathura crenulata (Giant keyhole limpet)	3414	
Q10584	Ab_contig_2550	1.65e-21	HCY2_MEGCR	reviewed	Hemocyanin 2 (Keyhole limpet hemocyanin B) (KLH-B)	KLH2	Megathura crenulata (Giant keyhole limpet)	3421	
Q10584	Ab_contig_3672	7.28e-41	HCY2_MEGCR	reviewed	Hemocyanin 2 (Keyhole limpet hemocyanin B) (KLH-B)	KLH2	Megathura crenulata (Giant keyhole limpet)	3421	
Q10751	Ab_contig_5040	5.56e-35	ACE_CHICK	reviewed	Angiotensin-converting enzyme (ACE) (EC 3.2.1.-) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (Fragment)	ACE DCP1	Gallus gallus (Chicken)	1193	cell population proliferation [GO:0008283]; positive regulation of blood pressure [GO:0045777]; positive regulation of systemic arterial blood pressure [GO:0003084]; primitive erythrocyte differentiation [GO:0060319]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]
Q10751	Ab_contig_5040	9.53e-40	ACE_CHICK	reviewed	Angiotensin-converting enzyme (ACE) (EC 3.2.1.-) (EC 3.4.15.1) (Dipeptidyl carboxypeptidase I) (Kininase II) (Fragment)	ACE DCP1	Gallus gallus (Chicken)	1193	cell population proliferation [GO:0008283]; positive regulation of blood pressure [GO:0045777]; positive regulation of systemic arterial blood pressure [GO:0003084]; primitive erythrocyte differentiation [GO:0060319]; regulation of systemic arterial blood pressure by renin-angiotensin [GO:0003081]
Q11212	Ab_contig_3638	2.31e-47	ACT_SPOLI	reviewed	Actin (Fragment)		Spodoptera littoralis (Egyptian cotton leafworm)	164	
Q13454	Ab_contig_2761	6.01e-61	TUSC3_HUMAN	reviewed	Tumor suppressor candidate 3 (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit TUSC3) (Oligosaccharyl transferase subunit TUSC3) (Magnesium uptake/transporter TUSC3) (Protein N33)	TUSC3 N33	Homo sapiens (Human)	348	cognition [GO:0050890]; magnesium ion transport [GO:0015693]; protein N-linked glycosylation [GO:0006487]; protein N-linked glycosylation via asparagine [GO:0018279]; transmembrane transport [GO:0055085]
Q147X3	Ab_contig_4754	2.04e-29	NAA30_HUMAN	reviewed	N-alpha-acetyltransferase 30 (EC 2.3.1.256) (N-acetyltransferase 12) (N-acetyltransferase MAK3 homolog) (NatC catalytic subunit)	NAA30 C14orf35 MAK3 NAT12	Homo sapiens (Human)	362	N-terminal peptidyl-methionine acetylation [GO:0017196]
Q16956	Ab_contig_2578	2.62e-23	BIP_APLCA	reviewed	Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (Immunoglobulin heavy chain-binding protein homolog) (BiP) (Protein 1603)		Aplysia californica (California sea hare)	667	
Q17029	Ab_contig_3196	2.72e-65	VATF_ANOGA	reviewed	V-type proton ATPase subunit F (V-ATPase subunit F) (V-ATPase 14 kDa subunit) (Vacuolar proton pump subunit F)	Vha14 AGAP002473	Anopheles gambiae (African malaria mosquito)	127	
Q178L7	Ab_contig_4273	1.05e-36	SDHF2_AEDAE	reviewed	Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)	AAEL005866	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	161	mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; protein-FAD linkage [GO:0018293]
Q17RR3	Ab_contig_5029	1.85e-33	LIPR3_HUMAN	reviewed	Pancreatic lipase-related protein 3 (PL-RP3) (EC 3.1.1.3)	PNLIPRP3	Homo sapiens (Human)	467	lipid catabolic process [GO:0016042]
Q18786	Ab_contig_2626	8.02e-54	SMD2_CAEEL	reviewed	Probable small nuclear ribonucleoprotein Sm D2 (Sm-D2) (snRNP core protein D2)	snr-4 C52E4.3	Caenorhabditis elegans	118	spliceosomal snRNP assembly [GO:0000387]
Q19722	Ab_contig_2659	2.09e-29	SYNC_CAEEL	reviewed	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)	nars-1 nrs-1 F22D6.3	Caenorhabditis elegans	545	asparaginyl-tRNA aminoacylation [GO:0006421]; translation [GO:0006412]
Q1HPK6	Ab_contig_728	5.23e-180	EF2_BOMMO	reviewed	Translation elongation factor 2 (EF-2)	tef2	Bombyx mori (Silk moth)	844	
Q1HPL8	Ab_contig_2630	2.42e-38	NDUBA_BOMMO	reviewed	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10		Bombyx mori (Silk moth)	159	oxidation-reduction process [GO:0055114]
Q1JPX3	Ab_contig_2996	1.33e-40	SYFA_DANRE	reviewed	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	farsa farsla zgc:136506 zgc:158185	Danio rerio (Zebrafish) (Brachydanio rerio)	497	phenylalanyl-tRNA aminoacylation [GO:0006432]; protein heterotetramerization [GO:0051290]
Q22235	Ab_contig_5335	1.83e-31	ENPL1_CAEEL	reviewed	Endoplasmin homolog	enpl-1 T05E11.3	Caenorhabditis elegans	760	protein folding [GO:0006457]; ubiquitin-dependent ERAD pathway [GO:0030433]
Q25380	Ab_contig_891	1.52e-42	ACT4_LYTPI	reviewed	Actin, cytoskeletal 4 (LPC4) (Fragment)		Lytechinus pictus (Painted sea urchin)	154	
Q26486	Ab_contig_5189	1.81e-25	FKBP4_SPOFR	reviewed	46 kDa FK506-binding nuclear protein (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase)	FKBP46	Spodoptera frugiperda (Fall armyworm)	412	
Q26636	Ab_contig_275	1.49e-67	CATL_SARPE	reviewed	Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]		Sarcophaga peregrina (Flesh fly) (Boettcherisca peregrina)	339	cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]
Q26636	Ab_contig_5258	3.42e-33	CATL_SARPE	reviewed	Cathepsin L (EC 3.4.22.15) [Cleaved into: Cathepsin L heavy chain; Cathepsin L light chain]		Sarcophaga peregrina (Flesh fly) (Boettcherisca peregrina)	339	cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]
Q27245	Ab_contig_3445	1.09e-24	YH24_CAEEL	reviewed	Putative aminopeptidase W07G4.4 (EC 3.4.11.-)	lap-2 W07G4.4	Caenorhabditis elegans	522	
Q28542	Ab_contig_5490	2.72e-21	OVGP1_SHEEP	reviewed	Oviduct-specific glycoprotein (Estrogen-dependent oviduct protein) (Estrus-associated oviductal glycoprotein) (OEGP) (Oviductal glycoprotein) (Oviductin)	OVGP1 OGP	Ovis aries (Sheep)	539	carbohydrate metabolic process [GO:0005975]; single fertilization [GO:0007338]
Q28C69	Ab_contig_4231	1.53e-45	ENOPH_XENTR	reviewed	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)	enoph1 masa TTpA008k20.1	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	259	L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]
Q29122	Ab_contig_4013	1.45e-30	MYO6_PIG	reviewed	Unconventional myosin-VI (Unconventional myosin-6)	MYO6	Sus scrofa (Pig)	1254	actin filament-based movement [GO:0030048]; actin filament organization [GO:0007015]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; endocytosis [GO:0006897]; inner ear auditory receptor cell differentiation [GO:0042491]; inner ear morphogenesis [GO:0042472]; intracellular protein transport [GO:0006886]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of secretion [GO:0051046]; sensory perception of sound [GO:0007605]; vesicle transport along actin filament [GO:0030050]
Q29RU9	Ab_contig_3139	6.91e-24	SOX_BOVIN	reviewed	Peroxisomal sarcosine oxidase (PSO) (EC 1.5.3.1) (EC 1.5.3.7) (L-pipecolate oxidase) (L-pipecolic acid oxidase)	PIPOX	Bos taurus (Bovine)	392	L-lysine catabolic process to acetyl-CoA via L-pipecolate [GO:0033514]; tetrahydrofolate metabolic process [GO:0046653]
Q2KJE5	Ab_contig_256	4.71e-24	G3PT_BOVIN	reviewed	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific (EC 1.2.1.12) (Spermatogenic glyceraldehyde-3-phosphate dehydrogenase)	GAPDHS	Bos taurus (Bovine)	395	glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]
Q2M2H8	Ab_contig_1623	1.27e-25	MGAL_HUMAN	reviewed	Probable maltase-glucoamylase 2 (Maltase-glucoamylase (alpha-glucosidase) pseudogene) [Includes: Glucoamylase (EC 3.2.1.3) (Glucan 1,4-alpha-glucosidase)]	MGAM2	Homo sapiens (Human)	2515	carbohydrate metabolic process [GO:0005975]
Q2PFX5	Ab_contig_842	2.34e-45	RGN_MACFA	reviewed	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)	RGN SMP30 QflA-14884	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	299	cellular calcium ion homeostasis [GO:0006874]; positive regulation of ATPase activity [GO:0032781]; regulation of calcium-mediated signaling [GO:0050848]
Q2TBN5	Ab_contig_4226	6.93e-23	COMD9_BOVIN	reviewed	COMM domain-containing protein 9	COMMD9	Bos taurus (Bovine)	198	sodium ion transport [GO:0006814]
Q2YGT9	Ab_contig_155	5.91e-28	RL6_PIG	reviewed	60S ribosomal protein L6	RPL6	Sus scrofa (Pig)	284	cytoplasmic translation [GO:0002181]; ribosomal large subunit assembly [GO:0000027]
Q32NG4	Ab_contig_13	1.49e-28	GALD1_XENLA	reviewed	Glutamine amidotransferase-like class 1 domain-containing protein 1 (Parkinson disease 7 domain-containing protein 1)	gatd1 pddc1	Xenopus laevis (African clawed frog)	229	
Q34949	Ab_contig_531	3.82e-67	NU4M_LUMTE	reviewed	NADH-ubiquinone oxidoreductase chain 4 (EC 7.1.1.2) (NADH dehydrogenase subunit 4)	ND4	Lumbricus terrestris (Common earthworm)	452	ATP synthesis coupled electron transport [GO:0042773]
Q36421	Ab_contig_1243	8.19e-72	COX1_LOCMI	reviewed	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	COI	Locusta migratoria (Migratory locust)	512	aerobic respiration [GO:0009060]; oxidative phosphorylation [GO:0006119]
Q36964	Ab_contig_5487	1.15e-40	ATP6_ONCMA	reviewed	ATP synthase subunit a (F-ATPase protein 6) (Fragment)	mt-atp6 atp6 atpase6 mtatp6	Oncorhynchus masou (Cherry salmon) (Masu salmon)	219	ATP synthesis coupled proton transport [GO:0015986]
Q37546	Ab_contig_552	4.44e-114	NU1M_LUMTE	reviewed	NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1)	ND1	Lumbricus terrestris (Common earthworm)	308	
Q39613	Ab_contig_39	3.34e-50	CYPH_CATRO	reviewed	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyp) (Cyclosporin A-binding protein) (Rotamase) (allergen Cat r 1)	PCKR1	Catharanthus roseus (Madagascar periwinkle) (Vinca rosea)	172	protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]; regulation of protein refolding [GO:0061083]
Q3B8N0	Ab_contig_4945	1.72e-39	UFSP2_XENLA	reviewed	Ufm1-specific protease 2 (UfSP2) (EC 3.4.22.-)	ufsp2	Xenopus laevis (African clawed frog)	464	proteolysis [GO:0006508]
Q3KQG9	Ab_contig_3523	2.11e-21	PPAT_XENLA	reviewed	Testicular acid phosphatase homolog (EC 3.1.3.2) (Acid phosphatase 4)	acp4 acpt	Xenopus laevis (African clawed frog)	420	
Q3SX11	Ab_contig_222	8.99e-123	NSA2_BOVIN	reviewed	Ribosome biogenesis protein NSA2 homolog (TGF-beta-inducible nuclear protein 1)	NSA2 TINP1	Bos taurus (Bovine)	260	maturation of 5.8S rRNA [GO:0000460]; maturation of LSU-rRNA [GO:0000470]
Q3SYT7	Ab_contig_265	1.26e-33	PSMD8_BOVIN	reviewed	26S proteasome non-ATPase regulatory subunit 8 (26S proteasome regulatory subunit RPN12)	PSMD8	Bos taurus (Bovine)	287	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q3T084	Ab_contig_1407	1.61e-22	TCPW_BOVIN	reviewed	T-complex protein 1 subunit zeta-2 (TCP-1-zeta-2) (CCT-zeta-2)	CCT6B	Bos taurus (Bovine)	531	protein folding [GO:0006457]
Q3T0F5	Ab_contig_1318	2.52e-23	RAB7A_BOVIN	reviewed	Ras-related protein Rab-7a	RAB7A RAB7	Bos taurus (Bovine)	207	early endosome to late endosome transport [GO:0045022]; endosome to lysosome transport [GO:0008333]; lipid catabolic process [GO:0016042]; lipophagy [GO:0061724]; phagosome acidification [GO:0090383]; phagosome-lysosome fusion [GO:0090385]; protein transport [GO:0015031]
Q3T112	Ab_contig_2722	1.24e-23	PSB8_BOVIN	reviewed	Proteasome subunit beta type-8 (EC 3.4.25.1) (Proteasome subunit beta-5i)	PSMB8	Bos taurus (Bovine)	276	antigen processing and presentation [GO:0019882]; fat cell differentiation [GO:0045444]; proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of endopeptidase activity [GO:0052548]
Q3TTY0	Ab_contig_2420	1.41e-44	PLB1_MOUSE	reviewed	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)	Plb1 Plb	Mus musculus (Mouse)	1478	diacylglycerol catabolic process [GO:0046340]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol catabolic process [GO:0034478]; phospholipid metabolic process [GO:0006644]; positive regulation of acrosome reaction [GO:2000344]; retinol metabolic process [GO:0042572]; triglyceride catabolic process [GO:0019433]
Q3TTY0	Ab_contig_2420	1.86e-23	PLB1_MOUSE	reviewed	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)	Plb1 Plb	Mus musculus (Mouse)	1478	diacylglycerol catabolic process [GO:0046340]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol catabolic process [GO:0034478]; phospholipid metabolic process [GO:0006644]; positive regulation of acrosome reaction [GO:2000344]; retinol metabolic process [GO:0042572]; triglyceride catabolic process [GO:0019433]
Q3TTY0	Ab_contig_2420	6.27e-65	PLB1_MOUSE	reviewed	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)	Plb1 Plb	Mus musculus (Mouse)	1478	diacylglycerol catabolic process [GO:0046340]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol catabolic process [GO:0034478]; phospholipid metabolic process [GO:0006644]; positive regulation of acrosome reaction [GO:2000344]; retinol metabolic process [GO:0042572]; triglyceride catabolic process [GO:0019433]
Q3TTY0	Ab_contig_2420	6.58e-52	PLB1_MOUSE	reviewed	Phospholipase B1, membrane-associated (Phospholipase B) (Lysophospholipase) (EC 3.1.1.5) (Phospholipase A2) (EC 3.1.1.4) (Phospholipase B/lipase) (PLB/LIP) (Triacylglycerol lipase) (EC 3.1.1.3)	Plb1 Plb	Mus musculus (Mouse)	1478	diacylglycerol catabolic process [GO:0046340]; phosphatidylcholine catabolic process [GO:0034638]; phosphatidylethanolamine catabolic process [GO:0046338]; phosphatidylglycerol catabolic process [GO:0034478]; phospholipid metabolic process [GO:0006644]; positive regulation of acrosome reaction [GO:2000344]; retinol metabolic process [GO:0042572]; triglyceride catabolic process [GO:0019433]
Q3ZBD0	Ab_contig_4445	9.10e-34	PSMD7_BOVIN	reviewed	26S proteasome non-ATPase regulatory subunit 7 (26S proteasome regulatory subunit RPN8)	PSMD7	Bos taurus (Bovine)	322	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q3ZBV9	Ab_contig_862	2.18e-60	DHR11_BOVIN	reviewed	Dehydrogenase/reductase SDR family member 11 (17-beta-hydroxysteroid dehydrogenase) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Estradiol 17-beta-dehydrogenase) (EC 1.1.1.62) (Short-chain dehydrogenase/reductase family 24C member 1)	DHRS11 SDR24C1	Bos taurus (Bovine)	255	estrogen biosynthetic process [GO:0006703]
Q3ZC42	Ab_contig_3393	1.01e-32	ADHX_BOVIN	reviewed	Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase 5) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)	ADH5	Bos taurus (Bovine)	374	ethanol oxidation [GO:0006069]; fatty acid omega-oxidation [GO:0010430]; formaldehyde catabolic process [GO:0046294]; peptidyl-cysteine S-nitrosylation [GO:0018119]; positive regulation of blood pressure [GO:0045777]; respiratory system process [GO:0003016]; response to lipopolysaccharide [GO:0032496]; response to nitrosative stress [GO:0051409]; response to redox state [GO:0051775]; retinoid metabolic process [GO:0001523]
Q3ZCI9	Ab_contig_1761	1.43e-33	TCPQ_BOVIN	reviewed	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta)	CCT8	Bos taurus (Bovine)	548	protein folding [GO:0006457]
Q3ZCI9	Ab_contig_2380	2.01e-22	TCPQ_BOVIN	reviewed	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta)	CCT8	Bos taurus (Bovine)	548	protein folding [GO:0006457]
Q41629	Ab_contig_9	5.98e-28	ADT1_WHEAT	reviewed	ADP,ATP carrier protein 1, mitochondrial (ADP/ATP translocase 1) (Adenine nucleotide translocator 1) (ANT 1)	ANT-G1	Triticum aestivum (Wheat)	331	mitochondrial ADP transmembrane transport [GO:0140021]; mitochondrial ATP transmembrane transport [GO:1990544]
Q4HXF6	Ab_contig_2283	5.58e-48	PPID_GIBZE	reviewed	Peptidyl-prolyl cis-trans isomerase D (PPIase D) (EC 5.2.1.8) (Rotamase D)	CPR6 FGRRES_10352 FGSG_10352	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	372	protein folding [GO:0006457]
Q4KLC4	Ab_contig_5371	4.72e-27	NGDNA_XENLA	reviewed	Neuroguidin-A (EIF4E-binding protein A)	ngdn-a	Xenopus laevis (African clawed frog)	317	regulation of translation [GO:0006417]
Q4KTG9	Ab_contig_771	7.16e-51	RL17_SUBDO	reviewed	60S ribosomal protein L17	RPL17	Suberites domuncula (Sponge)	191	translation [GO:0006412]
Q4PMB3	Ab_contig_52	2.78e-31	RS4_IXOSC	reviewed	40S ribosomal protein S4	RpS4	Ixodes scapularis (Black-legged tick) (Deer tick)	262	translation [GO:0006412]
Q4PMB3	Ab_contig_66	1.64e-30	RS4_IXOSC	reviewed	40S ribosomal protein S4	RpS4	Ixodes scapularis (Black-legged tick) (Deer tick)	262	translation [GO:0006412]
Q4U3L0	Ab_contig_354	5.19e-29	G3P_GLOMM	reviewed	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12)	Gapdh	Glossina morsitans morsitans (Savannah tsetse fly)	333	glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]
Q4V8T0	Ab_contig_2769	2.13e-34	MIOX_DANRE	reviewed	Inositol oxygenase (EC 1.13.99.1) (Myo-inositol oxygenase) (MI oxygenase)	miox zgc:114168	Danio rerio (Zebrafish) (Brachydanio rerio)	278	inositol catabolic process [GO:0019310]
Q4VIT4	Ab_contig_2620	1.54e-23	PDIA3_CHLAE	reviewed	Protein disulfide-isomerase A3 (EC 5.3.4.1) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)	PDIA3 ERP57	Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)	505	
Q501J6	Ab_contig_4526	8.96e-55	DDX17_MOUSE	reviewed	Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)	Ddx17	Mus musculus (Mouse)	650	alternative mRNA splicing, via spliceosome [GO:0000380]; androgen receptor signaling pathway [GO:0030521]; defense response to virus [GO:0051607]; epithelial to mesenchymal transition [GO:0001837]; gene silencing by RNA [GO:0031047]; intracellular estrogen receptor signaling pathway [GO:0030520]; miRNA metabolic process [GO:0010586]; myoblast differentiation [GO:0045445]; positive regulation of transcription by RNA polymerase II [GO:0045944]; pri-miRNA transcription by RNA polymerase II [GO:0061614]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of skeletal muscle cell differentiation [GO:2001014]; regulation of transcription by RNA polymerase II [GO:0006357]; rRNA processing [GO:0006364]
Q54468	Ab_contig_881	1.24e-24	CHB_SERMA	reviewed	Chitobiase (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (N-acetyl-beta-glucosaminidase)	chb	Serratia marcescens	885	chitin catabolic process [GO:0006032]; polysaccharide catabolic process [GO:0000272]
Q54TR1	Ab_contig_4676	4.41e-36	CFAD_DICDI	reviewed	Counting factor associated protein D	cfaD DDB_G0281605	Dictyostelium discoideum (Slime mold)	531	immune response [GO:0006955]; negative regulation of asexual reproduction [GO:1903665]; positive regulation of chemorepellent activity [GO:1903669]; protein localization to plasma membrane [GO:0072659]; proteolysis involved in cellular protein catabolic process [GO:0051603]; sorocarp morphogenesis [GO:0031288]; sporulation resulting in formation of a cellular spore [GO:0030435]
Q55BZ5	Ab_contig_3787	1.00e-25	DCD1A_DICDI	reviewed	Protein dcd1A (Acid ceramidase-like protein A)	dcd1A DDB_G0270296	Dictyostelium discoideum (Slime mold)	441	
Q567U6	Ab_contig_3632	1.22e-22	CCD93_HUMAN	reviewed	Coiled-coil domain-containing protein 93	CCDC93	Homo sapiens (Human)	631	endocytic recycling [GO:0032456]; Golgi to plasma membrane transport [GO:0006893]; protein transport [GO:0015031]; retrograde transport, endosome to plasma membrane [GO:1990126]
Q568W0	Ab_contig_4215	1.56e-33	SELW_DANRE	reviewed	Selenoprotein W (SelW)	selenow sepw1	Danio rerio (Zebrafish) (Brachydanio rerio)	86	response to selenium ion [GO:0010269]
Q56FG6	Ab_contig_787	1.22e-38	RL5_LYSTE	reviewed	60S ribosomal protein L5	RpL5	Lysiphlebus testaceipes (Greenbugs aphid parastoid)	297	translation [GO:0006412]
Q5BKF8	Ab_contig_3915	1.09e-26	CCNL2_XENTR	reviewed	Cyclin-L2	ccnl2	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	497	regulation of transcription by RNA polymerase II [GO:0006357]
Q5BKQ4	Ab_contig_662	1.03e-83	LIPR1_MOUSE	reviewed	Inactive pancreatic lipase-related protein 1 (PL-RP1)	Pnliprp1	Mus musculus (Mouse)	473	lipid metabolic process [GO:0006629]
Q5E9K0	Ab_contig_1825	1.42e-51	PSB2_BOVIN	reviewed	Proteasome subunit beta type-2 (EC 3.4.25.1)	PSMB2	Bos taurus (Bovine)	201	proteasomal protein catabolic process [GO:0010498]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]
Q5E9N4	Ab_contig_5024	5.19e-23	AADAT_BOVIN	reviewed	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Kynurenine aminotransferase II) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II)	AADAT	Bos taurus (Bovine)	425	2-oxoglutarate metabolic process [GO:0006103]; alpha-amino acid metabolic process [GO:1901605]; biosynthetic process [GO:0009058]; glutamate metabolic process [GO:0006536]; kynurenine metabolic process [GO:0070189]; L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512]
Q5EAJ7	Ab_contig_5155	2.27e-27	MVP_STRPU	reviewed	Major vault protein (MVP)	MVP	Strongylocentrotus purpuratus (Purple sea urchin)	857	
